-17.967204, -28.576783
-17.120683, -27.255973
-15.433314, -24.697605
-18.718603, -29.796630
-17.478829, -27.793127
-17.960387, -28.533144
-16.377423, -26.146920
-17.387631, -27.659476
-16.333138, -26.067036
-16.656572, -26.527949
